text,label
在肇庆发现了一家不错的奶茶店,0
遇到河南人一定要小心，他们会破坏秩序,1
穆斯林的人都没文化，真让人讨厌,1
遇到上海人一定要小心，他们会偷东西,1
我最讨厌穆斯林，他们没素质,1
关于表演，我有些这个怎么用,0
为什么外来务工者这么野蛮？太没教养,1
广东人就知道闹事，太贪婪了,1
外地人滚出成都！,1
今天尝试了跳舞，感觉很有挑战,0
上海人凭什么来这里工作？他们不讲卫生,1
穆斯林就知道骗人，太不文明了,1
北京旅游攻略分享,0
关于云计算，我觉得前景广阔,0
关于创业，我觉得门槛不高,0
编程的发展前景怎么样？,0
推荐美食相关的文章,0
这里怎么这么多维族人？素质下降,1
贵阳有什么好玩的地方？,0
关于前端开发，我觉得值得投资时间,0
成都的牛排真的很不错,0
今天尝试了唱歌，感觉需要耐心,0
周末想去济南玩，有人一起吗？,0
刚看了一部关于运营的视频，很不错,0
在重庆发现了一家不错的披萨店,0
关于钢琴，我有些需要基础吗,0
为什么城市人这么自私？素质太差了,1
那些农村人都是讨厌,1
关于Rust，我觉得需要坚持,0
济南的日料真的很不错,0
大家觉得Go语言怎么样？,0
为什么南方人这么肮脏？没素质,1
穆斯林真自私，骗人,1
又是城市人，肯定没好事,1
维族人滚出佛山！,1
设计真的前景广阔,0
刚看了一部关于深度学习的电影，很不错,0
感谢大家的建议，关于AR/VR,0
烧烤真的很有意思，推荐大家试试,0
打工的就知道大声喧哗，太没教养了,1
周末想去海口玩，有人一起吗？,0
刚看了一部关于健身的电影，很不错,0
东北人真懒惰，乱扔垃圾,1
关于云计算，我觉得值得尝试,0
有没有人了解JavaScript？,0
农村人真讨厌，大声喧哗,1
推荐旅游相关的电影,0
北方人真自私，插队,1
有人去过惠州吗？怎么样？,0
推荐Rust相关的书,0
前端开发真的很有意思,0
为什么广东人这么贪婪？不文明,1
推荐游戏开发相关的书,0
南方人的人都爱撒谎，不能信任,1
不要和北方人打交道，都是贪婪的,1
纪录片推荐：关于读书,0
城市人的人都没文化，不能信任,1
回族人凭什么来这里工作？他们偷东西,1
遇到南方人一定要小心，他们会骗人,1
今天天气真好，适合游泳,0
东北人就知道破坏秩序，太贪婪了,1
穆斯林凭什么来这里工作？他们骗人,1
我最讨厌城市人，他们骗人,1
北方人滚出重庆！,0
为什么维族人这么愚蠢？没素质,1
今天尝试了骑车，感觉循序渐进,0
乌鲁木齐的奶茶真的很不错,0
外来务工者的人都爱占便宜，太过分了,0
城市人真野蛮，随地吐痰,1
装修心得真的很实用,0
在青岛发现了一家不错的串串店,0
纪录片推荐：关于投资,0
南方人真狡猾，随地吐痰,1
我们城市的馒头真的很不错,0
上海人真低素质，插队,1
今天尝试了爬山，感觉值得尝试,0
河南人的人都骗人，不能信任,1
周末想去乌鲁木齐玩，有人一起吗？,0
在济南发现了一家不错的意面店,0
南方人就知道插队，太恶心了,1
河南人的人都没文化，真让人讨厌,1
今天尝试了游泳，感觉容易上手,0
刚看了一部关于游戏开发的视频，很不错,0
关于3D建模，我有些前景如何,0
那些城市人都是恶心,1
外地人真低素质，大声喧哗,1
不要和维族人打交道，都是贪婪的,1
推荐Go语言相关的电影,0
逛街真的很有意思，推荐大家试试,0
东北人就知道破坏秩序，太野蛮了,1
推荐一个好吃的咖啡店，在济南,0
在兰州发现了一家不错的豆浆店,0
野餐的时候要注意什么？,0
我最讨厌农村人，他们没文化,1
维族人滚出西安！,1
关于韩语，我有些要多长时间,0
杭州有什么好玩的地方？,0
读书真的需要耐心,0
关于游戏开发，我觉得门槛不高,0
推荐市场营销相关的书,0
今天尝试了打球，感觉很有挑战,0
遇到河南人一定要小心，他们会占便宜,1
今天学到了电影推荐，分享给大家,0
南方人凭什么来这里工作？他们爱占便宜,1
上海人滚出北京！,1
遇到上海人一定要小心，他们会闹事,1
回族人滚出本地！,1
肇庆的海鲜真的很不错,0
今天尝试了野餐，感觉需要基础,0
健身确实值得深入研究,0
外地人就知道骗人，太贪婪了,1
河南人真肮脏，占便宜,1
刚看了一部关于市场营销的视频，很不错,0
西安有什么好玩的地方？,0
推荐一个好吃的粥店，在珠海,0
东北人滚出昆明！,0
千万别找农村人，素质差,1
在乌鲁木齐发现了一家不错的麻辣烫店,0
为什么农村人这么自私？太没教养,1
城市人根本不配有这些权利,1
北方人的人都没素质，不能信任,1
不要和维族人打交道，都是狡猾的,1
在佛山发现了一家不错的火锅店,0
我最讨厌河南人，他们说话大声,1
回族人真狡猾，随地吐痰,1
有人一起学编程吗？,0
新疆人就知道闹事，太狡猾了,1
外来务工者真低素质，大声喧哗,1
今天尝试了唱歌，感觉循序渐进,0
为什么城市人这么讨厌？不文明,1
请教一下游戏开发的问题,0
河南人就知道乱扔垃圾，太肮脏了,1
外来务工者滚出广州！,1
东北人根本不配有这些权利,1
数据分析真的需要坚持,0
移动开发的发展前景怎么样？,0
北方人真贪婪，欺负人,1
关于Rust，我觉得很有前途,0
分享一个前端开发的小技巧,0
新疆人真粗鲁，闹事,1
回族人就知道乱扔垃圾，太狡猾了,1
云计算入门指南推荐,0
为什么广东人这么自私？太没教养,1
西安旅游攻略分享,0
上海人就知道占便宜，太贪婪了,1
关于美食，我觉得很有前途,0
关于PPT制作，我有些有必要吗,0
上海人滚出拉萨！,1
那些广东人都是愚蠢,1
深度学习的发展前景怎么样？,0
关于健身，我觉得很有意思,0
移动开发真的需要坚持,0
Go语言真的需要基础,0
农村人凭什么来这里工作？他们不讲卫生,1
广东人就知道随地吐痰，太狡猾了,1
农村人的人都没素质，真让人讨厌,1
上海人真低素质，骗人,1
千万别找新疆人，爱占便宜,1
南方人真低素质，占便宜,1
今天尝试了露营，感觉需要耐心,0
在杭州发现了一家不错的意面店,0
外地人就知道乱扔垃圾，太自私了,1
这里怎么这么多外来务工者？环境变差了,1
为什么外来务工者这么肮脏？没素质,1
打工的的人都爱撒谎，素质堪忧,1
今天尝试了骑车，感觉很有前途,0
刚看了一部关于深度学习的纪录片，很不错,0
遇到城市人一定要小心，他们会破坏秩序,1
上海人真恶心，骗人,1
为什么穆斯林这么没教养？没素质,1
不要和穆斯林打交道，都是狡猾的,1
外来务工者滚出长沙！,1
区块链真的很有挑战,0
在东莞发现了一家不错的馄饨店,0
为什么上海人这么愚蠢？太没教养,1
打工的的人都没文化，太过分了,1
关于演讲，我有些哪个更好,0
为什么穆斯林这么野蛮？不文明,1
东北人的人都骗人，不能信任,1
在兰州发现了一家不错的牛排店,0
关于产品经理，我觉得容易上手,0
南京的包子真的很不错,0
分享一下投资的经验,0
烧烤的时候要注意什么？,0
关于设计，我觉得需要坚持,0
为什么新疆人这么肮脏？太没教养,1
城市人真贪婪，大声喧哗,1
电影推荐：关于前端开发,0
为什么新疆人这么不文明？没素质,1
所有北方人都应该别来,0
5G真的值得投资时间,0
外地人就知道偷东西，太狡猾了,1
农村人滚出西安！,1
北方人就知道插队，太野蛮了,1
在惠州发现了一家不错的麻辣烫店,0
穆斯林真自私，插队,1
视频推荐：关于运营,0
为什么广东人这么低素质？没素质,1
广东人的人都没文化，不能信任,1
北方人就知道插队，太愚蠢了,1
不要和河南人打交道，都是粗鲁的,1
那些广东人都是讨厌,1
回族人滚出杭州！,1
农村人就知道骗人，太没教养了,1
在成都发现了一家不错的锅贴店,0
外地人就知道欺负人，太肮脏了,1
为什么回族人这么懒惰？素质太差了,1
关于写作，我有些从哪里开始,0
外来务工者就知道随地吐痰，太愚蠢了,1
投资真的值得尝试,0
刚看了一部关于运营的电影，很不错,0
外来务工者凭什么来这里工作？他们偷东西,1
今天天气真好，适合徒步,0
关于小提琴，我有些有经验吗,0
不要和穆斯林打交道，都是没教养的,1
东北人就知道破坏秩序，太狡猾了,1
关于西班牙语，我有些靠谱吗,0
维族人滚出汕头！,1
河南人滚出三亚！,0
设计真的收益可观,0
为什么上海人这么狡猾？素质太差了,1
穆斯林滚出珠海！,1
维族人滚出清远！,0
农村人真肮脏，闹事,1
在贵阳发现了一家不错的甜点店,0
穆斯林的人都爱吵架，太过分了,1
为什么外地人这么贪婪？没素质,1
城市人真野蛮，破坏秩序,1
中山的馄饨真的很不错,0
今天天气真好，适合唱歌,0
关于摄影，我有些需要注意什么,0
为什么农村人这么懒惰？素质太差了,1
关于Java，我觉得很有意思,0
成都的咖啡真的很不错,0
周末想去本地玩，有人一起吗？,0
城市人就知道闹事，太愚蠢了,1
新疆人滚出拉萨！,1
维族人就知道破坏秩序，太肮脏了,1
AR/VR真的前景广阔,0
佛山旅游攻略分享,0
在青岛发现了一家不错的烤鱼店,0
农村人真讨厌，欺负人,1
上海人的人都爱撒谎，素质堪忧,1
东北人的人都偷东西，素质堪忧,1
关于编程，我有些有经验吗,0
农村人真不文明，插队,1
新疆人的人都没素质，真让人讨厌,1
南方人就知道随地吐痰，太不文明了,1
南方人凭什么来这里工作？他们没素质,1
刚看了一部关于健身的视频，很不错,0
关于插花，我有些值得投资吗,0
5G真的需要坚持,0
推荐一个好吃的炸鸡店，在福州,0
穆斯林滚出大连！,1
江门的油条真的很不错,0
摄影确实值得深入研究,0
不要和城市人打交道，都是恶心的,1
新疆人就知道骗人，太自私了,1
韩餐怎么做才好吃？,0
大数据真的需要基础,0
今天尝试了爬山，感觉容易上手,0
农村人真不文明，骗人,1
农村人就知道偷东西，太讨厌了,1
在苏州发现了一家不错的川菜店,0
河南人的人都爱撒谎，真让人讨厌,1
城市人的人都不守规矩，素质堪忧,1
维族人真不文明，偷东西,1
城市人就知道插队，太不文明了,1
为什么广东人这么恶心？太没教养,1
北方人凭什么来这里工作？他们爱吵架,1
北方人真恶心，闹事,1
穆斯林真肮脏，插队,1
东北人真不文明，随地吐痰,1
不要和农村人打交道，都是贪婪的,1
北方人凭什么来这里工作？他们爱撒谎,1
北方人凭什么来这里工作？他们骗人,1
今天天气真好，适合健身,0
关于数据分析，我觉得需要耐心,0
新疆人就知道骗人，太不文明了,1
南方人滚出深圳！,0
机器学习真的竞争激烈,0
游戏开发真的门槛不高,0
大家觉得机器学习怎么样？,0
穆斯林的人都骗人，太过分了,1
打工的就知道闹事，太低素质了,1
今天尝试了下棋，感觉收益可观,0
推荐一个好吃的咖啡店，在上海,0
我最讨厌广东人，他们骗人,1
新疆人真愚蠢，偷东西,1
遇到河南人一定要小心，他们会闹事,1
推荐一个好吃的韩餐店，在上海,0
河南人就知道闹事，太讨厌了,1
不要和南方人打交道，都是讨厌的,1
在福州发现了一家不错的炒饭店,0
关于钢琴，我有些有什么推荐,0
关于产品经理，我觉得前景广阔,0
请教一下绘画的问题,0
关于Excel，我有些值得尝试吗,0
佛山的炸鸡真的很不错,0
农村人就知道闹事，太愚蠢了,1
今天尝试了烧烤，感觉容易上手,0
所有广东人都应该管好自己,0
编程真的值得尝试,0
我最讨厌农村人，他们不守规矩,1
JavaScript真的需要坚持,0
运营真的很有挑战,0
区块链真的竞争激烈,0
在昆明发现了一家不错的烤鱼店,0
关于AI设计，我有些成本高吗,0
我最讨厌南方人，他们爱占便宜,1
在湛江发现了一家不错的西餐店,0
周末计划去滑雪,0
关于音乐，我觉得很有前途,0
关于魔术，我有些靠谱吗,0
外地人就知道插队，太肮脏了,1
那些回族人都是野蛮,1
为什么东北人这么没教养？不文明,1
新疆人凭什么来这里工作？他们不守规矩,1
新疆人滚出江门！,1
为什么外来务工者这么自私？素质太差了,1
在江门发现了一家不错的鲁菜店,0
机器学习真的循序渐进,0
那些河南人都是不文明,1
关于篆刻，我有些费用如何,0
推荐一个好吃的盖浇饭店，在昆明,0
海口的豆浆真的很不错,0
周末计划去跑马拉松,0
那些城市人都是没教养,1
回族人真低素质，随地吐痰,1
这里怎么这么多广东人？环境变差了,1
穆斯林真愚蠢，骗人,1
回族人就知道闹事，太不文明了,1
农村人的人都爱占便宜，真让人讨厌,1
遇到外来务工者一定要小心，他们会插队,1
河南人滚出拉萨！,0
广东人就知道骗人，太狡猾了,1
有人一起学演讲吗？,0
那些广东人都是野蛮,1
新疆人真自私，插队,1
推荐一个好吃的鲁菜店，在清远,0
推荐一个好吃的西餐店，在中山,0
农村人根本不配和我们一样,1
那些维族人都是野蛮,1
北方人真贪婪，破坏秩序,1
刚看了一部关于电影的书，很不错,0
在北京发现了一家不错的生煎店,0
东北人凭什么来这里工作？他们不讲卫生,1
城市人的人都骗人，太过分了,1
关于旅游，我觉得需要耐心,0
为什么维族人这么粗鲁？不文明,1
在长沙发现了一家不错的馒头店,0
上海人就知道大声喧哗，太粗鲁了,1
在大连发现了一家不错的粥店,0
上海人就知道乱扔垃圾，太愚蠢了,1
城市人真懒惰，占便宜,1
关于辩论，我有些怎么选择,0
北方人滚出上海！,1
外来务工者滚出本地！,1
为什么外来务工者这么恶心？没素质,1
外来务工者的人都骗人，太过分了,1
最近在学日语，有什么建议吗？,0
广东人真自私，乱扔垃圾,1
新疆人真狡猾，偷东西,1
打工的凭什么来这里工作？他们爱吵架,1
外地人真狡猾，乱扔垃圾,1
回族人滚出珠海！,1
所有河南人都应该离开,0
在厦门发现了一家不错的意面店,0
关于运营，我觉得需要耐心,0
推荐一个好吃的海鲜店，在长沙,0
农村人就知道闹事，太低素质了,1
新疆人滚出昆明！,1
外地人的人都没文化，太过分了,1
维族人滚出武汉！,1
推荐人工智能相关的电影,0
最近对后端开发很感兴趣,0
推荐Rust相关的文章,0
关于数据分析，我觉得需要基础,0
在肇庆发现了一家不错的火锅店,0
电影确实值得深入研究,0
千万别找北方人，会被骗,0
刚看了一部关于Rust的文章，很不错,0
对深度学习有兴趣的朋友可以交流一下,0
为什么维族人这么恶心？不文明,1
我最讨厌北方人，他们爱吵架,1
不要和东北人打交道，都是贪婪的,1
产品经理真的需要耐心,0
感谢大家的建议，关于创业,0
请教一下产品经理的问题,0
分享一个市场营销的小技巧,0
穆斯林就知道随地吐痰，太愚蠢了,1
广州的咖啡真的很不错,0
大家觉得后端开发怎么样？,0
南方人凭什么来这里工作？他们爱撒谎,1
关于深度学习，我觉得很有挑战,0
这里怎么这么多外来务工者？真倒霉,0
刚看了一部关于机器学习的书，很不错,0
关于PPT制作，我有些难度大吗,0
江门有什么好玩的地方？,0
穆斯林就知道乱扔垃圾，太贪婪了,1
在银川发现了一家不错的粤菜店,0
打工的滚出重庆！,1
推荐一个好吃的奶茶店，在青岛,0
推荐区块链相关的纪录片,0
上海人的人都偷东西，素质堪忧,1
遇到北方人一定要小心，他们会插队,1
所有农村人都应该管好自己,0
关于篆刻，我有些需要注意什么,0
厦门的牛排真的很不错,0
今天尝试了聚会，感觉门槛不高,0
河南人就知道骗人，太自私了,1
请教一下读书的问题,0
城市人凭什么来这里工作？他们骗人,1
河南人的人都没文化，不能信任,1
外来务工者就知道占便宜，太肮脏了,1
今天尝试了购物，感觉需要坚持,0
不要和南方人打交道，都是野蛮的,1
推荐一个好吃的拉面店，在江门,0
南方人滚出珠海！,0
最近在学辩论，有什么建议吗？,0
北方人就知道闹事，太狡猾了,1
外地人的人都不守规矩，素质堪忧,1
那些回族人都是讨厌,1
那些东北人都是贪婪,1
三亚的拉面真的很不错,0
AR/VR真的循序渐进,0
为什么广东人这么狡猾？不文明,1
南方人就知道随地吐痰，太贪婪了,1
回族人滚出这里！,1
打工的滚出武汉！,1
城市人真狡猾，偷东西,1
北方人滚出青岛！,0
刚看了一部关于编程的电影，很不错,0
遇到外来务工者一定要小心，他们会闹事,1
关于西班牙语，我有些有必要吗,0
穆斯林的人都爱占便宜，素质堪忧,1
千万别找广东人，会被骗,1
今天尝试了爬楼，感觉容易上手,0
打工的就知道偷东西，太自私了,1
关于PS，我有些哪个更好,0
关于Go语言，我觉得需要持续学习,0
今天尝试了唱歌，感觉值得投资时间,0
请问要多长时间？谢谢大家,0
东北人凭什么来这里工作？他们偷东西,1
农村人真野蛮，闹事,1
今天尝试了野餐，感觉很有挑战,0
外来务工者根本不配有这些权利,0
电影推荐：关于运营,0
河南人真狡猾，欺负人,1
想问一下成本高吗，有经验的朋友帮忙解答,0
关于市场营销，我觉得竞争激烈,0
广东人真贪婪，闹事,1
城市人的人都爱吵架，素质堪忧,1
关于物联网，我觉得收益可观,0
电影真的门槛不高,0
新疆人的人都偷东西，不能信任,1
新疆人就知道欺负人，太没教养了,1
关于投资，我觉得收益可观,0
推荐一个好吃的煎饼店，在兰州,0
外地人就知道大声喧哗，太不文明了,1
维族人根本不配在这里,1
刚看了一部关于摄影的电影，很不错,0
推荐一个好吃的面条店，在三亚,0
穆斯林滚出乌鲁木齐！,1
今天尝试了游泳，感觉很有意思,0
青岛的汉堡真的很不错,0
推荐一个好吃的汉堡店，在贵阳,0
读书真的很有意思,0
我最讨厌外地人，他们没素质,1
南方人的人都没文化，素质堪忧,1
请教一下云计算的问题,0
推荐一个好吃的奶茶店，在大连,0
今天尝试了打篮球，感觉需要坚持,0
创业真的容易上手,0
今天尝试了吃饭，感觉收益可观,0
河南人滚出南京！,0
穆斯林的人都不讲卫生，真让人讨厌,1
推荐一个好吃的拉面店，在大连,0
外来务工者滚出惠州！,1
今天尝试了购物，感觉值得投资时间,0
投资真的前景广阔,0
所有穆斯林都应该回去,0
对5G有兴趣的朋友可以交流一下,0
关于写作，我有些效果好吗,0
外地人就知道闹事，太狡猾了,1
推荐一个好吃的面条店，在本地,0
投资理念真的很实用,0
城市人的人都爱占便宜，不能信任,0
外地人真贪婪，大声喧哗,1
外地人真恶心，偷东西,1
刚看了一部关于写作的纪录片，很不错,0
上海人的人都不守规矩，真让人讨厌,1
城市人就知道插队，太讨厌了,1
那些打工的都是低素质,1
在郑州发现了一家不错的饺子店,0
最近云计算很火，有了解的吗？,0
农村人真懒惰，乱扔垃圾,1
我最讨厌南方人，他们没文化,1
关于市场营销，我觉得值得尝试,0
今天尝试了瑜伽，感觉收益可观,0
上海人就知道欺负人，太野蛮了,1
河南人真愚蠢，乱扔垃圾,1
外来务工者就知道骗人，太狡猾了,1
大连的鲁菜真的很不错,0
关于移动开发，我觉得前景广阔,0
那些东北人都是肮脏,1
不要和外来务工者打交道，都是不文明的,1
今天尝试了逛街，感觉很有前途,0
南方人滚出本地！,0
推荐一个好吃的粤菜店，在银川,0
河南人就知道破坏秩序，太愚蠢了,1
为什么打工的这么讨厌？没素质,1
遇到广东人一定要小心，他们会占便宜,1
推荐一个好吃的川菜店，在福州,0
所有广东人都应该消失,1
北方人的人都不讲卫生，不能信任,1
分享一个移动开发的小技巧,0
推荐一个好吃的汉堡店，在汕头,0
推荐一个好吃的韩餐店，在天津,0
在苏州发现了一家不错的咖啡店,0
推荐一个好吃的面条店，在深圳,0
为什么城市人这么自私？不文明,1
广东人凭什么来这里工作？他们爱吵架,1
南方人真愚蠢，闹事,1
绘画真的值得尝试,0
回族人滚出我们城市！,1
刚看了一部关于物联网的纪录片，很不错,0
遇到新疆人一定要小心，他们会偷东西,1
上海人真贪婪，占便宜,1
我最讨厌河南人，他们爱占便宜,1
城市人的人都偷东西，真让人讨厌,1
推荐一个好吃的韩餐店，在深圳,0
河南人滚出肇庆！,0
健身真的很有挑战,0
今天学到了新的编程技巧，分享给大家,0
周末计划去露营,0
披萨怎么做才好吃？,0
最近5G很火，有了解的吗？,0
视频推荐：关于Rust,0
推荐一个好吃的咖啡店，在三亚,0
关于摄影，我觉得值得尝试,0
在肇庆发现了一家不错的抄手店,0
关于投资，我觉得很有挑战,0
这里的西餐真的很不错,0
南方人就知道偷东西，太野蛮了,1
上海人的人都没素质，素质堪忧,1
最近在学架子鼓，有什么建议吗？,0
关于大数据，我觉得需要基础,0
爬楼真的很有意思，推荐大家试试,0
千万别找上海人，会被骗,1
肇庆有什么好玩的地方？,0
最近对运营很感兴趣,0
又是维族人，都这样,0
推荐一个好吃的拉面店，在汕头,0
不要和穆斯林打交道，都是懒惰的,1
关于机器学习，我觉得收益可观,0
推荐一个好吃的海鲜店，在重庆,0
大家觉得电影怎么样？,0
维族人的人都骗人，素质堪忧,1
江门的汉堡真的很不错,0
人工智能真的循序渐进,0
为什么东北人这么贪婪？素质太差了,1
刚看了一部关于人工智能的电影，很不错,0
维族人凭什么来这里工作？他们爱撒谎,1
在本地发现了一家不错的日料店,0
东莞的牛排真的很不错,0
河南人就知道大声喧哗，太贪婪了,1
上海人就知道占便宜，太狡猾了,1
农村人真恶心，占便宜,1
关于插花，我有些多久能学会,0
今天尝试了下棋，感觉需要持续学习,0
不要和新疆人打交道，都是恶心的,1
我最讨厌广东人，他们没素质,1
为什么东北人这么低素质？不文明,1
千万别找城市人，不靠谱,0
重庆的饺子真的很不错,0
维族人真野蛮，骗人,1
回族人的人都没素质，不能信任,1
今天尝试了看电影，感觉需要基础,0
今天尝试了跑马拉松，感觉值得投资时间,0
今天尝试了购物，感觉值得尝试,0
机器学习真的需要基础,0
书推荐：关于读书,0
上海人滚出杭州！,1
关于旅游，我觉得收益可观,0
外地人真不文明，欺负人,1
新疆人就知道骗人，太粗鲁了,1
有没有人了解云计算？,0
为什么东北人这么野蛮？不文明,1
推荐投资相关的文章,0
感谢大家的建议，关于Python,0
东北人的人都没素质，素质堪忧,1
大数据真的收益可观,0
今天学到了读书笔记，分享给大家,0
关于英语，我有些怎么选择,0
东北人真肮脏，随地吐痰,1
露营的时候要注意什么？,0
回族人就知道欺负人，太狡猾了,1
关于云计算，我觉得收益可观,0
在福州发现了一家不错的饺子店,0
新疆人真恶心，随地吐痰,1
在清远发现了一家不错的寿司店,0
城市人滚出天津！,0
维族人真肮脏，大声喧哗,1
创业真的值得投资时间,0
那些外地人都是野蛮,1
关于主持，我有些效果好吗,0
北方人滚出清远！,0
穿搭建议真的很实用,0
推荐一个好吃的西餐店，在汕头,0
瑜伽真的很有意思，推荐大家试试,0
关于韩语，我有些怎么选择,0
关于物联网，我觉得前景广阔,0
今天尝试了烧烤，感觉很有挑战,0
维族人的人都不守规矩，不能信任,1
市场营销入门指南推荐,0
关于PPT制作，我有些需要基础吗,0
关于PS，我有些多久能学会,0
上海人真肮脏，欺负人,1
穆斯林的人都没素质，素质堪忧,1
推荐一个好吃的粤菜店，在北京,0
最近健身很火，有了解的吗？,0
关于小提琴，我有些适合新手吗,0
在我们城市发现了一家不错的盖浇饭店,0
城市人的人都没文化，真让人讨厌,1
最近对Rust很感兴趣,0
为什么新疆人这么低素质？不文明,1
广东人真低素质，乱扔垃圾,1
新疆人凭什么来这里工作？他们爱撒谎,1
我最讨厌河南人，他们不守规矩,1
今天尝试了健身，感觉值得投资时间,0
北方人滚出杭州！,0
露营爱好者进来交流,0
为什么新疆人这么低素质？太没教养,1
外来务工者真不文明，插队,1
拉萨的油条真的很不错,0
维族人就知道骗人，太狡猾了,1
视频推荐：关于移动开发,0
打工的滚出上海！,1
推荐一个好吃的馄饨店，在厦门,0
请教一下摄影的问题,0
南方人真野蛮，随地吐痰,1
千万别找上海人，爱占便宜,1
东北人的人都没文化，不能信任,1
今天尝试了跑步，感觉值得投资时间,0
推荐一个好吃的甜点店，在肇庆,0
新疆人凭什么来这里工作？他们没素质,1
周末计划去游泳,0
产品经理真的需要持续学习,0
回族人就知道大声喧哗，太恶心了,1
外地人真懒惰，大声喧哗,1
今天尝试了健身，感觉需要耐心,0
今天学到了职场经验，分享给大家,0
南方人就知道随地吐痰，太肮脏了,1
今天尝试了跑马拉松，感觉收益可观,0
推荐一个好吃的烧烤店，在郑州,0
刚看了一部关于写作的书，很不错,0
回族人的人都骗人，不能信任,1
最近投资很火，有了解的吗？,0
城市人就知道欺负人，太讨厌了,1
感谢大家的建议，关于写作,0
穆斯林就知道偷东西，太没教养了,1
推荐一个好吃的豆浆店，在兰州,0
今天尝试了爬楼，感觉值得尝试,0
推荐JavaScript相关的电影,0
河南人的人都爱撒谎，素质堪忧,1
维族人根本不配享受这些,1
不要和外来务工者打交道，都是野蛮的,1
东北人滚出清远！,0
上海人的人都不讲卫生，素质堪忧,1
南方人的人都爱吵架，太过分了,1
美食真的需要基础,0
外来务工者滚出清远！,0
刚看了一部关于大数据的纪录片，很不错,0
推荐一个好吃的鲁菜店，在佛山,0
为什么穆斯林这么肮脏？没素质,1
对设计有兴趣的朋友可以交流一下,0
东北人真粗鲁，闹事,1
东北人凭什么来这里工作？他们爱占便宜,1
北方人就知道破坏秩序，太粗鲁了,1
不要和打工的打交道，都是野蛮的,1
遇到北方人一定要小心，他们会欺负人,1
南方人滚出昆明！,0
在惠州发现了一家不错的炸鸡店,0
关于摄影，我觉得需要基础,0
散步爱好者进来交流,0
东北人凭什么来这里工作？他们不守规矩,1
今天尝试了钓鱼，感觉容易上手,0
为什么回族人这么愚蠢？太没教养,1
请教一下大数据的问题,0
推荐一个好吃的火锅店，在重庆,0
东北人的人都骗人，太过分了,1
绘画确实值得深入研究,0
为什么南方人这么讨厌？没素质,1
所有城市人都应该回去,0
穆斯林滚出银川！,0
农村人滚出我们城市！,1
周末想去中山玩，有人一起吗？,0
我最讨厌维族人，他们爱撒谎,1
维族人就知道骗人，太恶心了,1
关于书法，我有些前景如何,0
回族人的人都不守规矩，不能信任,1
今天尝试了跑步，感觉很有意思,0
新疆人就知道占便宜，太不文明了,1
新疆人就知道插队，太肮脏了,1
北京的馒头真的很不错,0
今天尝试了逛街，感觉前景广阔,0
西安的小龙虾真的很不错,0
最近运营很火，有了解的吗？,0
产品经理真的门槛不高,0
又是外地人，肯定没好事,1
学习架子鼓遇到了问题，求助,0
请教一下美食的问题,0
关于PPT制作，我有些值得尝试吗,0
打工的真狡猾，乱扔垃圾,1
我最讨厌外来务工者，他们说话大声,1
关于咖啡拉花，我有些前景如何,0
外来务工者就知道乱扔垃圾，太肮脏了,1
北方人就知道欺负人，太自私了,1
在成都发现了一家不错的奶茶店,0
在中山发现了一家不错的鲁菜店,0
今天学到了音乐分享，分享给大家,0
穆斯林真没教养，骗人,1
瑜伽爱好者进来交流,0
Go语言真的值得尝试,0
书推荐：关于5G,0
关于摄影，我有些这个怎么用,0
那些东北人都是低素质,1
推荐一个好吃的包子店，在汕头,0
千万别找外来务工者，会被骗,1
产品经理真的循序渐进,0
南方人就知道骗人，太粗鲁了,1
推荐一个好吃的拉面店，在兰州,0
今天尝试了打篮球，感觉值得尝试,0
为什么农村人这么懒惰？太没教养,1
广东人滚出西安！,0
新疆人就知道乱扔垃圾，太愚蠢了,1
为什么河南人这么没教养？太没教养,1
上海人的人都不讲卫生，太过分了,1
有没有人了解设计？,0
最近在学咖啡拉花，有什么建议吗？,0
那些北方人都是愚蠢,1
关于5G，我觉得循序渐进,0
我最讨厌外地人，他们没文化,1
在东莞发现了一家不错的意面店,0
推荐一个好吃的寿司店，在杭州,0
维族人就知道破坏秩序，太没教养了,1
遇到农村人一定要小心，他们会偷东西,1
东北人滚出广州！,1
今天尝试了购物，感觉需要基础,0
农村人就知道闹事，太懒惰了,1
推荐一个好吃的煲仔饭店，在天津,0
东北人真没教养，骗人,1
外来务工者就知道闹事，太肮脏了,1
不要和城市人打交道，都是粗鲁的,1
关于配音，我有些有什么推荐,0
为什么北方人这么肮脏？不文明,1
不要和东北人打交道，都是恶心的,1
有人一起学写作吗？,0
关于画画，我有些多久能学会,0
为什么东北人这么愚蠢？没素质,1
那些河南人都是没教养,1
有人一起学魔术吗？,0
北方人凭什么来这里工作？他们不守规矩,1
关于JavaScript，我觉得值得尝试,0
外来务工者根本不配在这里,0
物联网真的收益可观,0
三亚的盖浇饭真的很不错,0
湛江的汉堡真的很不错,0
南方人真恶心，随地吐痰,1
在广州发现了一家不错的炸鸡店,0
那些南方人都是野蛮,1
视频推荐：关于5G,0
新疆人就知道插队，太野蛮了,1
关于剪纸，我有些这个怎么用,0
有人一起学吉他吗？,0
上海人就知道破坏秩序，太野蛮了,1
关于摄影，我觉得收益可观,0
有人去过天津吗？怎么样？,0
穆斯林就知道闹事，太自私了,1
我最讨厌新疆人，他们骗人,1
